Account,date,Net PnL,Size USD,Fee,Trade Count,sentiment_value,rolling_7d_Net PnL_mean,rolling_7d_Net PnL_std,rolling_7d_Size USD_mean,rolling_7d_Size USD_std,rolling_7d_Trade Count_mean,rolling_7d_Trade Count_std,next_day_pnl,target_profitable,target_volatility
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,-24.985659,100752.64,24.985659,12,72.0,587.9333349999999,374.82088019238546,111402.08714285714,84708.06325467034,17.142857142857142,8.610624666240167,208.89222700000002,1,419.031764612404
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,208.89222700000002,203758.88,50.737215,30,76.0,508.09606214285714,389.3719778418522,136788.91,81431.24917511674,20.0,9.14694848934185,-20.559749,0,133.77011595112563
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,-20.559749,50003.09,12.500769,6,75.0,368.23211457142855,376.2432567321146,113601.94857142855,79425.97435085254,16.0,8.062257748298947,209.887721,1,132.762467542609
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,209.887721,1710.3,0.427573,4,72.0,271.53466385714285,300.0257454352834,81382.31999999999,70932.55641193685,14.285714285714286,9.250482612892958,-2.501399,0,128.15438523417873
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,-2.501399,10005.6,2.501399,1,78.0,191.25105228571428,284.9431203627845,82525.97857142857,69489.1976161632,12.428571428571429,10.533393610436633,-1.25016,0,122.2633146713707
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,-1.25016,5000.64,1.25016,2,74.0,165.4836914285714,294.2270609285075,68568.75857142857,74399.82409148286,9.428571428571429,9.997618764105141,0.009998,1,1.255701139819084
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,0.009998,499.96999999999997,-0.009998,2,72.0,52.78471128571424,107.42442625750489,53104.44571428571,75891.15352581654,8.142857142857142,10.334869317486797,576.007055,1,332.91642843722985
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,576.007055,2576.32,0.374085,8,79.0,138.64081328571424,218.0804678910887,39079.25714285714,74679.98702144033,7.571428571428571,10.195704043977893,1314.597487,1,658.9674627969048
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,1314.597487,24827.09,6.2067689999999995,7,80.0,296.59870757142846,498.1028183028832,13517.572857142857,18131.69843292179,4.285714285714286,2.7516228977522834,-1444.550504,0,1428.3478983143034
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,-1444.550504,2943.77,0.735937,7,80.0,93.17145685714279,829.6556586577025,6794.812857142856,8532.240424133879,4.428571428571429,2.8784916685167583,1025.059929,1,1516.3390850177275
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,1025.059929,3776.71,0.94417,13,82.0,209.62462942857135,902.7582843744409,7090.0142857142855,8361.034890183279,5.714285714285714,4.309458036857386,362.262404,1,1278.2050653451497
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,362.262404,75909.83,26.568427,19,83.0,261.73374414285706,898.9928104528234,16504.904285714285,27467.030981145752,8.285714285714286,6.047431568148149,-0.999999,0,520.265814820788
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,-0.999999,10000.0,0.999999,2,81.0,261.76948142857134,898.9806186715742,17219.09857142857,27181.555983735965,8.285714285714286,6.047431568148149,-2.6259129999999997,0,210.20057917489422
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,-2.6259129999999997,7502.61,2.6259129999999997,2,79.0,261.39292271428565,899.1090795279653,18219.475714285716,26586.016133664816,8.285714285714286,6.047431568148149,210.494235,1,122.57830972833052
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,210.494235,5214.47,1.825065,1,77.0,209.17680557142847,888.3416933898574,18596.354285714286,26344.90815407825,7.285714285714286,6.651172470933334,-179.441274,0,195.2492298525972
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,-179.441274,29828.420000000002,5.439754,10,79.0,-4.257303142857244,746.6699497088949,19310.829999999998,26608.54818075555,7.714285714285714,6.7259270913459535,3806.8917389999997,1,2197.611415396657
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,3806.8917389999997,71343.41,23.095237,10,74.0,745.9487315714284,1405.6934788049564,29082.207142857143,31673.435418508652,8.142857142857142,6.768273325563176,234.740955,1,2191.75192608504
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,234.740955,10243.210000000001,3.58512,4,78.0,633.0460209999999,1411.2669316400982,30005.992857142857,30897.154762865102,6.857142857142857,6.542898731413317,-1.4999850000000001,0,2133.850921409288
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,-1.4999850000000001,14999.89,1.4999850000000001,4,79.0,581.0799654285712,1429.4793739924175,21304.572857142855,23508.235872593923,4.714285714285714,3.773340063935579,-0.999965,0,136.24965633873452
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,-0.999965,9999.66,0.999965,2,71.0,581.0799702857141,1429.4793716849667,21304.524285714288,23508.263122633067,4.714285714285714,3.773340063935579,956.464439,1,552.9367312506223
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,956.464439,25965.08,9.087776999999999,8,79.0,718.0928777142855,1410.0390554870235,23942.02,22724.303679736495,5.571428571428571,3.735288603627181,-2841.059171,0,1975.0046391093135
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,-2841.059171,30327.6,10.614658,15,79.0,282.1566768571426,1958.2681614652022,27529.610000000004,21206.613572383874,7.571428571428571,4.540820148283106,-1.745898,0,1974.8861773393025
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,-1.745898,4988.290000000001,1.745898,3,70.0,307.54173057142833,1952.4302100357,23981.02,22777.92022354146,6.571428571428571,4.685336802449437,-5.945152,0,1638.0674078874401
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,-5.945152,16986.19,5.945152,50,65.0,-237.149253857143,1200.5490420908282,16215.702857142856,9097.916484676554,12.285714285714286,17.21156864548091,-1.478329,0,2.50525564394741
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,-1.478329,4223.82,1.478329,14,67.0,-270.894865857143,1188.3319588183424,15355.789999999999,9996.590575879341,13.714285714285714,16.81977294450696,-1.742594,0,2.506120423300196
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-03,-1.742594,4978.85,1.742594,6,48.0,-270.9295242857144,1188.3227957433405,13924.212857142857,10745.536018835202,14.0,16.643316977093427,-1.749792,0,0.15469322942665722
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,-1.749792,4999.41,1.749792,3,67.0,-271.0366424285716,1188.294441785983,13209.891428571429,11206.229451958516,14.142857142857142,16.527034130262557,223.901601,1,130.2778146576639
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,223.901601,9768.73,3.419052,7,68.0,-375.68847642857156,1090.3977101391085,10896.127142857144,9705.23648583179,14.0,16.59317128620505,-1.741438,0,130.27748096645826
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-09,-1.741438,4975.54,1.741438,3,55.0,29.92834257142841,85.54891054031414,7274.404285714286,4669.096468914351,12.285714285714286,17.085220569391787,-3.561207,0,130.80355603704854
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,-3.561207,10174.92,3.561207,13,56.0,29.66901271428555,85.66360391934725,8015.351428571428,4657.367375425758,13.714285714285714,16.590301240125253,-1.741183,0,1.0507177426674157
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-13,-1.741183,4974.81,1.741183,3,57.0,30.269579714285552,85.38659645027029,6299.4400000000005,2526.6878354677547,7.0,4.725815626253263,-1.344025,0,1.1822378404421232
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-16,-1.344025,3840.0699999999997,1.344025,3,70.0,30.288765999999836,85.37828845660299,6244.61857142857,2582.76896620308,5.428571428571429,3.7352886036271826,-76.61091400000001,0,43.34116390960804
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,-76.61091400000001,5121.35,1.792472,3,70.0,19.59329171428555,94.28458181480116,6264.975714285714,2571.6672449008624,5.0,3.8297084310261553,1055.5011729999999,1,633.017200220092
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,1055.5011729999999,618820.65,216.587183,72,76.0,170.62914385714268,401.3112476760279,93953.7242857143,231458.1736496528,14.857142857142858,25.471739709127252,-25.913452,0,639.4927157975346
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,-25.913452,74038.45999999999,25.913452,19,76.0,134.94127914285696,406.8537772855074,103135.1142857143,228821.88703871705,16.571428571428573,25.257719234966313,804.165113,1,565.9295937206157
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-24,804.165113,50811.899999999994,17.784165,2,74.0,250.07078642857124,470.7396178800001,109683.16571428571,226185.4010225586,16.428571428571427,25.349931905609804,-8.752501,0,474.36975196273977
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,-8.752501,25007.149999999998,8.752501,2,76.0,249.32917299999983,471.2096460427303,111802.05571428571,225165.02193676398,14.857142857142858,25.93214589030759,755.6909949999999,1,455.98951849138774
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,755.6909949999999,50763.450000000004,17.767205,9,75.0,357.53376985714266,490.51665122813216,118343.29000000001,222189.8060073413,15.714285714285714,25.571561585182245,-0.20394,0,438.9047142661942
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,-0.20394,1086.13,0.20394,14,77.0,357.6966391428569,490.377800360743,117949.87000000001,222428.65151448088,17.285714285714285,24.99142710153694,-0.16579,0,436.4051316618202
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,-0.16579,1410.26,0.16579,12,75.0,368.617371142857,479.83155955727915,117419.71428571429,222746.59309227538,18.571428571428573,24.357457057043554,4242.806596,1,2449.6922622519
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,4242.806596,78468.0,26.744072,75,74.0,823.9467172857142,1552.830160911377,40226.47857142857,31882.692890344766,19.0,25.45584412271584,-0.22859,0,2449.6993782209433
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,-0.22859,1520.97,0.22859,37,72.0,827.6159832857142,1550.5159053804548,29866.83714285714,30829.227873310825,21.571428571428573,26.349301969610522,6600.764425,1,3345.05658888494
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,6600.764425,132565.25,33.39573,78,70.0,1655.7015992857143,2675.60615910348,41545.88714285714,49759.61319275585,32.42857142857143,31.994047065337867,10253.934652,1,5197.220816377122
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,10253.934652,41879.7,4.657957000000001,15,74.0,3121.799764,4063.3792851224866,43956.25142857142,49230.79531379085,34.285714285714285,30.26391848232428,1241.33605,1,4533.138331130116
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,1241.33605,126252.62,44.18839,40,74.0,3191.1776290000003,4020.1634988402207,54740.41857142857,58387.06155800298,38.714285714285715,28.140802438892344,-8.832277,0,5599.318997961306
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,-8.832277,25235.079999999998,8.832277,11,71.0,3189.945009428571,4021.3062510526693,58190.26857142856,55321.43317500485,38.285714285714285,28.59903428273006,9290.182364,1,5046.756732888917
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,9290.182364,115888.54000000001,40.560975,24,71.0,4517.137602857142,4315.310560427987,74544.30857142857,52592.30709498854,40.0,27.080128015453337,237.465479,1,5299.119720577923
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,237.465479,200316.57,45.110881,18,74.0,3944.946014714286,4613.024042304108,91951.24714285714,71037.5023149337,31.857142857142858,23.07544561814999,2768.588876,1,4670.643251086673
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,2768.588876,203841.21,65.094424,41,64.0,4340.491367,4328.282289495686,120854.13857142857,69248.40460783371,32.42857142857143,23.27271036254812,-2.9699769999999996,0,1535.4659083909646
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,-2.9699769999999996,8485.69,2.9699769999999996,27,60.0,3397.1007381428576,4470.851642680721,103128.48714285715,80686.8187478273,25.142857142857142,11.767590682726741,-35.301404,0,1609.5747108627238
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,-35.301404,102048.20999999999,35.301404,69,63.0,1927.209873,3405.1981224866076,111723.98857142858,76151.98714461616,32.857142857142854,19.299642237000082,722.643255,1,428.5712678446575
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-22,722.643255,151594.06,34.23331,21,53.0,1853.1109022857142,3428.1765987721715,115344.1942857143,77547.35232432566,30.142857142857142,19.463029666769014,-0.17921199999999998,0,427.821223035466
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,-0.17921199999999998,1792.12,0.17921199999999998,5,55.0,1854.3470544285715,3427.394780843766,111995.2,82439.33312162629,29.285714285714285,20.548432914412285,-15.348434,0,421.768925109674
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-24,-15.348434,150995.43,15.348434,10,51.0,524.9855118571428,1025.9881086734738,117010.47,83772.7592804067,27.285714285714285,21.79230969642201,4833.268454,1,2794.9815793029143
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,4833.268454,103099.08,36.084651,49,30.0,1181.528794,1905.1334234034096,103122.25714285714,75289.10331148283,31.714285714285715,22.720873557988526,-0.08612,0,2794.954832754729
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,-0.08612,995.8199999999999,0.08612,41,46.0,786.0037945714286,1805.5273509749327,74144.3442857143,68821.21781428115,31.714285714285715,22.720873557988526,-3.5594840000000003,0,2791.5417784228566
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,-3.5594840000000003,10496.869999999999,3.5594840000000003,18,40.0,785.9195792857142,1805.5702977040553,74431.65571428572,68504.89568148294,30.428571428571427,23.279870724563484,3925.5284180000003,1,2267.457949145442
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,3925.5284180000003,56564.14,382.059402,58,30.0,1351.752411,2101.6690511087504,67933.93142857144,67599.9944463971,28.857142857142858,20.440389521961922,-6.557923999999999,0,2269.326028186492
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-30,-6.557923999999999,521.4200000000001,6.557923999999999,11,47.0,1247.5808140000001,2155.4328021298566,46352.125714285714,60143.6678770269,27.428571428571427,21.40760879420495,3472.0482610000004,1,2151.2650636333306
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,3472.0482610000004,265469.6,391.30283499999996,51,53.0,1743.6133101428572,2219.0221595203966,84020.33714285714,98147.99970513332,34.0,20.412414523193323,2409.794386,1,1782.6872398766911
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,2409.794386,33347.47,11.458730000000001,18,51.0,2090.0622844285713,2083.827353398953,67213.48571428572,94783.0537713831,35.142857142857146,19.02129132865408,-26.27066,0,1793.5547327547627
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-03,-26.27066,75720.58,26.27066,8,50.0,1395.842411,1808.9644849516715,63302.271428571425,93613.1003020759,29.285714285714285,20.311854385344425,-23.766878,0,1405.7405879054447
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-04,-23.766878,175545.79,23.766878,11,44.0,1392.4594455714287,1812.0296633640976,88237.98142857142,97420.44739875711,25.0,20.591260281974165,-0.52617,0,14.196115653537632
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,-0.52617,1991.15,0.52617,12,29.0,1392.8927761428572,1811.6404980251045,87022.87857142858,98597.63488448798,24.142857142857142,21.050958580142233,-235.481982,0,129.46534244250873
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,-235.481982,2490.17,344.35416,24,26.0,798.462719,1497.5635308290782,79298.0257142857,103383.82548404815,19.285714285714285,14.985707476506914,61.379067,1,156.611501479442
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,61.379067,498.75,0.049875,10,29.0,808.1680034285715,1491.6855063866612,79294.78714285714,103386.70482071208,19.142857142857142,15.082313830317851,-0.0156,0,156.7057777075013
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,-0.0156,497.64,0.0156,1,28.0,312.1588804285715,929.6487920411611,41441.65000000001,65384.47052713124,12.0,7.3257536586124115,648.586844,1,358.0659643296632
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,648.586844,2736.45,0.39756800000000003,15,27.0,60.557803,275.52029706173727,37068.647142857146,67019.26165405402,11.571428571428571,6.996597812679202,376.513804,1,325.7000822674409
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,376.513804,15983.1,5.594077,13,28.0,118.09844071428572,295.68596579787453,28534.721428571433,65051.67402915075,12.285714285714286,6.82432623571258,1407.5629490000001,1,534.3424005979925
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,1407.5629490000001,13576.32,4.751705,9,25.0,322.57413028571426,558.9427427911805,5396.225714285719,6507.57721575805,12.0,6.928203230275975,234.603748,1,640.186703315215
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,234.603748,499.18,0.174715,4,25.0,356.16411857142856,543.131186000384,5183.087142857147,6660.328909141704,10.857142857142858,7.55928946018497,-3.4967310000000005,0,755.3823034102437
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,-3.4967310000000005,9990.67,3.4967310000000005,7,69.0,389.30486871428565,506.88124256574275,6254.587142857147,6757.5162042929005,8.428571428571429,4.894116973713166,-33.55578,0,146.91546150983402
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,-33.55578,5957.84,33.55578,35,69.0,375.7427477142857,518.2598838595889,7034.457142857146,6280.726718051593,12.0,11.23981020005853,874.3354710000001,1,515.7130088426433
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,874.3354710000001,9173.93,42.402789,12,68.0,500.6500435714285,517.9683682808272,8273.927142857148,5594.320531009946,13.571428571428571,10.16295794961884,2316.084534,1,1184.8851202738078
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,2316.084534,252476.63,109.178455,30,68.0,738.8639992857143,864.7199213689837,43951.09571428572,92088.77280639709,15.714285714285714,11.940327825124195,7.862462999999999,1,1165.997781823604
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,7.862462999999999,300241.35,105.084462,24,74.0,686.199522,900.9341454224354,84559.41714285714,131808.75523194432,17.285714285714285,12.243560017607969,-40.646786999999996,0,1346.8744556546094
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,-40.646786999999996,35064.43,40.646786999999996,9,52.0,479.31241685714275,873.5386319926289,87629.14714285715,130119.4827271821,17.285714285714285,12.243560017607969,522.606961,1,312.1350749789719
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,522.606961,70586.13,31.513529000000002,12,57.0,520.455733,866.848807193562,97641.56857142856,124888.99864153349,18.428571428571427,11.118410300895276,-15.721086,0,318.2433977825545
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,-15.721086,25012.14,15.721086,6,37.0,518.7093965714286,868.0916979273409,99787.49285714285,123250.21354076361,18.285714285714285,11.294752258081411,-69.208735,0,327.33872181942104
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,-69.208735,135069.22,69.208735,27,34.0,513.6161172857143,871.9679361251416,118231.97571428573,116335.07260415344,17.142857142857142,9.599107101333107,-8472.165122,0,4866.963165130446
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,-8472.165122,146567.12,77.275266,44,26.0,-821.5982531428573,3480.8172558788624,137859.57428571428,105999.70078085661,21.714285714285715,13.54885340430825,-10.168429999999999,0,4868.582097059631
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,-10.168429999999999,60707.38,61.73168,80,17.0,-1153.9201051428572,3233.595341743728,110463.96714285713,95723.01706938577,28.857142857142858,26.053973282582653,185.250713,1,4942.914551776417
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,185.250713,1992.73,3.538542,21,29.0,-1128.5789265714288,3244.8928467692504,67857.02142857142,54803.387156103294,28.428571428571427,26.17159492565151,-6.48725,0,111.77778475789812
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,-6.48725,15840.07,6.48725,5,20.0,-1123.698992714286,3246.8267640914355,65110.684285714284,57151.96128465465,27.857142857142858,26.704734732681096,6659.46136179,1,3794.4485296809203
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-09,6659.46136179,326830.3,123.61698521,60,48.0,-247.00550688714313,4392.008381712038,101716.99428571427,114517.17723646411,34.714285714285715,28.08151400069867,-50.0831879,0,3861.233817600732
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,-50.0831879,11338.61,50.0831879,87,40.0,-251.91437858714303,4391.725989239943,99763.63285714285,116148.62003933838,46.285714285714285,30.831338416803053,-26.63734,0,3867.0068878082006
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-11,-26.63734,3390.36,26.63734,16,39.0,-245.83275073000019,4392.050631082016,80952.36714285714,120074.4830202882,44.714285714285715,32.2268743220846,-20.622761,0,15.565986944390644
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,-20.622761,10026.31,20.622761,31,25.0,961.5304436985714,2513.7868694452377,61446.537142857145,118721.77334489701,42.857142857142854,32.64673833340064,198.523177,1,128.2954764843289
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-13,198.523177,8297.1,13.557843,17,31.0,991.343530412857,2501.549726232503,53959.35428571428,120416.68472593353,33.857142857142854,29.2029026606865,-23.85989,0,127.46872141449745
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-14,-23.85989,2043.16,23.85989,15,30.0,961.4705871271427,2513.99787199038,53966.55857142857,120413.05894604107,33.0,29.726531359488845,-16.50261,0,126.3226339788888
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-15,-16.50261,1522.3700000000001,16.50261,12,29.0,960.0398214128571,2514.6433369513356,51921.172857142854,121287.06110817114,34.0,28.728615235220445,748.417649,1,443.7660287135959
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-16,748.417649,153882.71,76.812895,33,27.0,115.60500529999987,291.6829359479729,27214.374285714286,55993.23285613211,30.142857142857142,26.37188257360853,304.58932500000003,1,384.0977771642737
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-19,304.58932500000003,100315.03,35.110258,8,28.0,166.272507142857,288.8960990462936,39925.291428571436,61606.475344183644,18.857142857142858,9.476788686550444,-6.999857,0,379.63293848471454
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,-6.999857,19999.6,6.999857,5,56.0,169.07786185714275,286.7983464650319,42298.04,60270.182290436605,17.285714285714285,10.843035948083692,-21.054886,0,184.08762150007288
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-25,-21.054886,6953.95,21.054886,13,54.0,169.0161297142856,286.84602665012244,41859.131428571425,60554.8799238226,14.714285714285714,9.031690238899648,-0.0107,0,10.717974933528607
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-26,-0.0107,347.75,0.0107,1,55.0,140.65414728571417,293.1872118125684,40723.51,61358.39833555001,12.428571428571429,10.293317295818076,-29.30174,0,15.104267550771818
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-27,-29.30174,5244.97,29.30174,43,48.0,139.87674014285702,293.70289740045575,41180.91142857143,61033.06629711095,16.428571428571427,15.554818576646518,1325.076717,1,773.6338100701146
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-28,1325.076717,23665.510000000002,8.282928,2,30.0,331.5309297142856,522.9234387839259,44344.217142857146,59180.73299567645,15.0,16.46207763315453,-3.498547,0,774.6094759799142
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-29,-3.498547,9995.85,3.498547,1,29.0,224.11433028571417,499.7291716017608,23788.95142857143,34731.47279559116,10.428571428571429,15.00952078801055,253.055216,1,704.7649920397014
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-30,253.055216,9739.38,3.408784,1,34.0,216.75231471428557,498.72461086211996,10849.572857142857,8234.160009863912,9.428571428571429,15.42570520113708,-35.000048,0,158.0021165431634
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-31,-35.000048,100000.14,35.000048,9,29.0,212.75228742857126,500.925749843028,22278.221428571425,35015.736734602004,10.0,15.307950004273595,1014.466647,1,542.2335822456497
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-04,1014.466647,96475.99,51.318484999999995,33,27.0,360.6839349999999,568.6905067285112,35067.084285714285,43745.85959134259,12.857142857142858,17.64868806671468,-1106.276507,0,1060.390267838494
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,-1106.276507,4056.43,1.419742,38,22.0,202.64596257142838,794.5117649882536,35596.89571428571,43275.214217164306,18.142857142857142,18.99498680730078,-34.9079,0,1060.3905850514338
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,-34.9079,4014.4300000000003,34.9079,2,26.0,201.84508257142843,794.7873173855508,35421.10428571428,43421.31086016934,12.285714285714286,16.162861604248857,-6.66721,0,626.8663912251048
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-10,-6.66721,766.74,6.66721,1,33.0,11.595950142856996,621.6357754753535,32149.85142857143,45277.44972415792,12.142857142857142,16.27296911474764,-30.381330000000002,0,15.167871169605261
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-14,-30.381330000000002,1014.1500000000001,30.381330000000002,10,50.0,7.755552571428424,621.827579496481,30866.75142857143,46129.15279593426,13.428571428571429,15.586929811620621,-910.417737,0,515.0714274391964
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-18,-910.417737,13633.5,31.732943,145,45.0,-158.45486928571444,696.360319351203,31423.054285714286,45854.562199889806,34.0,51.07510809255986,-28.60766,0,508.60204407922106
